PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24012000","Theory of mind: a neural prediction problem","Koster-Hale J, Saxe R.","Neuron. 2013 Sep 4;79(5):836-48. doi: 10.1016/j.neuron.2013.08.020.","Koster-Hale J","Neuron","2013","2013/09/10","PMC4041537","NIHMS586350","10.1016/j.neuron.2013.08.020"
"26311384","Predictive Coding Supports Sound Source Segregation","","Psychophysiology. 2015 Sep;52 Suppl 1:S4-5. doi: 10.1111/psyp.12485.","","Psychophysiology","2015","2015/08/28","","","10.1111/psyp.12485"
"28457774","Sensory prediction errors in the continuum of psychosis","Randeniya R, Oestreich LKL, Garrido MI.","Schizophr Res. 2018 Jan;191:109-122. doi: 10.1016/j.schres.2017.04.019. Epub 2017 Apr 28.","Randeniya R","Schizophr Res","2018","2017/05/02","","","10.1016/j.schres.2017.04.019"
"33839191","Computational framework for investigating predictive processing in auditory perception","Skerritt-Davis B, Elhilali M.","J Neurosci Methods. 2021 Aug 1;360:109177. doi: 10.1016/j.jneumeth.2021.109177. Epub 2021 Apr 9.","Skerritt-Davis B","J Neurosci Methods","2021","2021/04/11","PMC9017011","NIHMS1694350","10.1016/j.jneumeth.2021.109177"
"24624115","Predictive codes of interoception, emotion, and the self","Sel A.","Front Psychol. 2014 Mar 4;5:189. doi: 10.3389/fpsyg.2014.00189. eCollection 2014.","Sel A","Front Psychol","2014","2014/03/14","PMC3940887","","10.3389/fpsyg.2014.00189"
"33838209","Magic, Bayes and wows: A Bayesian account of magic tricks","Grassi PR, Bartels A.","Neurosci Biobehav Rev. 2021 Jul;126:515-527. doi: 10.1016/j.neubiorev.2021.04.001. Epub 2021 Apr 7.","Grassi PR","Neurosci Biobehav Rev","2021","2021/04/10","","","10.1016/j.neubiorev.2021.04.001"
"24715884","Multisensory integration, learning, and the predictive coding hypothesis","Altieri N.","Front Psychol. 2014 Mar 24;5:257. doi: 10.3389/fpsyg.2014.00257. eCollection 2014.","Altieri N","Front Psychol","2014","2014/04/10","PMC3970030","","10.3389/fpsyg.2014.00257"
"32926914","""Stopping for knowledge"": The sense of beauty in the perception-action cycle","Sarasso P, Neppi-Modona M, Sacco K, Ronga I.","Neurosci Biobehav Rev. 2020 Nov;118:723-738. doi: 10.1016/j.neubiorev.2020.09.004. Epub 2020 Sep 12.","Sarasso P","Neurosci Biobehav Rev","2020","2020/09/14","","","10.1016/j.neubiorev.2020.09.004"
"23663745","Attention and perceptual adaptation","Block N, Siegel S.","Behav Brain Sci. 2013 Jun;36(3):205-6. doi: 10.1017/S0140525X12002245. Epub 2013 May 10.","Block N","Behav Brain Sci","2013","2013/05/14","","","10.1017/S0140525X12002245"
"29075226","Why and How. The Future of the Central Questions of Consciousness","Havlík M, Kozáková E, Horáček J.","Front Psychol. 2017 Oct 11;8:1797. doi: 10.3389/fpsyg.2017.01797. eCollection 2017.","Havlík M","Front Psychol","2017","2017/10/28","PMC5641624","","10.3389/fpsyg.2017.01797"
"31678779","The cognitive penetrability of perception: A blocked debate and a tentative solution","Cermeño-Aínsa S.","Conscious Cogn. 2020 Jan;77:102838. doi: 10.1016/j.concog.2019.102838. Epub 2019 Oct 31.","Cermeño-Aínsa S","Conscious Cogn","2020","2019/11/04","","","10.1016/j.concog.2019.102838"
"28333583","An Approximation of the Error Backpropagation Algorithm in a Predictive Coding Network with Local Hebbian Synaptic Plasticity","Whittington JCR, Bogacz R.","Neural Comput. 2017 May;29(5):1229-1262. doi: 10.1162/NECO_a_00949. Epub 2017 Mar 23.","Whittington JCR","Neural Comput","2017","2017/03/24","PMC5467749","EMS73010","10.1162/NECO_a_00949"
"27090088","Tell me something I don't know","Obleser J.","Elife. 2016 Apr 19;5:e15853. doi: 10.7554/eLife.15853.","Obleser J","Elife","2016","2016/04/20","PMC4841769","","10.7554/eLife.15853"
"33549756","Can expectation suppression be explained by reduced attention to predictable stimuli?","Alink A, Blank H.","Neuroimage. 2021 May 1;231:117824. doi: 10.1016/j.neuroimage.2021.117824. Epub 2021 Feb 4.","Alink A","Neuroimage","2021","2021/02/07","","","10.1016/j.neuroimage.2021.117824"
"21185860","Top-down effects on early visual processing in humans: a predictive coding framework","Rauss K, Schwartz S, Pourtois G.","Neurosci Biobehav Rev. 2011 Apr;35(5):1237-53. doi: 10.1016/j.neubiorev.2010.12.011. Epub 2010 Dec 24.","Rauss K","Neurosci Biobehav Rev","2011","2010/12/28","","","10.1016/j.neubiorev.2010.12.011"
"28108416","Symptoms and the body: Taking the inferential leap","Van den Bergh O, Witthöft M, Petersen S, Brown RJ.","Neurosci Biobehav Rev. 2017 Mar;74(Pt A):185-203. doi: 10.1016/j.neubiorev.2017.01.015. Epub 2017 Jan 17.","Van den Bergh O","Neurosci Biobehav Rev","2017","2017/01/22","","","10.1016/j.neubiorev.2017.01.015"
"33916451","The Potential Role of Dopamine in Mediating Motor Function and Interpersonal Synchrony","Gvirts Probolovski HZ, Dahan A.","Biomedicines. 2021 Apr 5;9(4):382. doi: 10.3390/biomedicines9040382.","Gvirts Probolovski HZ","Biomedicines","2021","2021/04/30","PMC8066519","","10.3390/biomedicines9040382"
"36108171","The response set theory of hypnosis reconsidered: toward an integrative model","Lynn SJ, Green JP, Zahedi A, Apelian C.","Am J Clin Hypn. 2023 Jan;65(3):186-210. doi: 10.1080/00029157.2022.2117680. Epub 2022 Sep 15.","Lynn SJ","Am J Clin Hypn","2023","2022/09/15","","","10.1080/00029157.2022.2117680"
"27871729","An Integrative Tinnitus Model Based on Sensory Precision","Sedley W, Friston KJ, Gander PE, Kumar S, Griffiths TD.","Trends Neurosci. 2016 Dec;39(12):799-812. doi: 10.1016/j.tins.2016.10.004. Epub 2016 Nov 18.","Sedley W","Trends Neurosci","2016","2016/11/23","PMC5152595","","10.1016/j.tins.2016.10.004"
"29478669","The 'Enfacement' illusion: A window on the plasticity of the self","Porciello G, Bufalari I, Minio-Paluello I, Di Pace E, Aglioti SM.","Cortex. 2018 Jul;104:261-275. doi: 10.1016/j.cortex.2018.01.007. Epub 2018 Feb 9.","Porciello G","Cortex","2018","2018/02/27","","","10.1016/j.cortex.2018.01.007"
"33329104","Deficits in Prediction Ability Trigger Asymmetries in Behavior and Internal Representation","Philippsen A, Nagai Y.","Front Psychiatry. 2020 Nov 20;11:564415. doi: 10.3389/fpsyt.2020.564415. eCollection 2020.","Philippsen A","Front Psychiatry","2020","2020/12/17","PMC7716881","","10.3389/fpsyt.2020.564415"
"16460994","Repetition effects to sounds: evidence for predictive coding in the auditory system","Baldeweg T.","Trends Cogn Sci. 2006 Mar;10(3):93-4. doi: 10.1016/j.tics.2006.01.010. Epub 2006 Feb 7.","Baldeweg T","Trends Cogn Sci","2006","2006/02/08","","","10.1016/j.tics.2006.01.010"
"27195963","On the joys of perceiving: Affect as feedback for perceptual predictions","Chetverikov A, Kristjánsson Á.","Acta Psychol (Amst). 2016 Sep;169:1-10. doi: 10.1016/j.actpsy.2016.05.005. Epub 2016 May 16.","Chetverikov A","Acta Psychol (Amst)","2016","2016/05/20","","","10.1016/j.actpsy.2016.05.005"
"26704857","Redefining the Role of Limbic Areas in Cortical Processing","Chanes L, Barrett LF.","Trends Cogn Sci. 2016 Feb;20(2):96-106. doi: 10.1016/j.tics.2015.11.005. Epub 2015 Dec 15.","Chanes L","Trends Cogn Sci","2016","2015/12/26","PMC4780414","NIHMS740115","10.1016/j.tics.2015.11.005"
"29131512","The Role of the Anterior Cingulate Cortex in Prediction Error and Signaling Surprise","Alexander WH, Brown JW.","Top Cogn Sci. 2019 Jan;11(1):119-135. doi: 10.1111/tops.12307. Epub 2017 Nov 13.","Alexander WH","Top Cogn Sci","2019","2017/11/14","","","10.1111/tops.12307"
"30524333","A Theory of Predictive Dissonance: Predictive Processing Presents a New Take on Cognitive Dissonance","Kaaronen RO.","Front Psychol. 2018 Nov 19;9:2218. doi: 10.3389/fpsyg.2018.02218. eCollection 2018.","Kaaronen RO","Front Psychol","2018","2018/12/08","PMC6262368","","10.3389/fpsyg.2018.02218"
"31437478","Is there a prediction network? Meta-analytic evidence for a cortical-subcortical network likely subserving prediction","Siman-Tov T, Granot RY, Shany O, Singer N, Hendler T, Gordon CR.","Neurosci Biobehav Rev. 2019 Oct;105:262-275. doi: 10.1016/j.neubiorev.2019.08.012. Epub 2019 Aug 19.","Siman-Tov T","Neurosci Biobehav Rev","2019","2019/08/23","","","10.1016/j.neubiorev.2019.08.012"
"25358719","Neural underpinnings of music: the polyrhythmic brain","Vuust P, Gebauer LK, Witek MA.","Adv Exp Med Biol. 2014;829:339-56. doi: 10.1007/978-1-4939-1782-2_18.","Vuust P","Adv Exp Med Biol","2014","2014/11/01","","","10.1007/978-1-4939-1782-2_18"
"27445737","Temporal Uncertainty and Temporal Estimation Errors Affect Insular Activity and the Frontostriatal Indirect Pathway during Action Update: A Predictive Coding Study","Limongi R, Pérez FJ, Modroño C, González-Mora JL.","Front Hum Neurosci. 2016 Jun 27;10:276. doi: 10.3389/fnhum.2016.00276. eCollection 2016.","Limongi R","Front Hum Neurosci","2016","2016/07/23","PMC4921464","","10.3389/fnhum.2016.00276"
"29637931","Commentary: Injecting Instructions into Premotor Cortex","Lebedev MA, Ossadtchi A.","Front Cell Neurosci. 2018 Mar 27;12:65. doi: 10.3389/fncel.2018.00065. eCollection 2018.","Lebedev MA","Front Cell Neurosci","2018","2018/04/12","PMC5880917","","10.3389/fncel.2018.00065"
"32335327","Predictive processing account of action perception: Evidence from effective connectivity in the action observation network","Urgen BA, Saygin AP.","Cortex. 2020 Jul;128:132-142. doi: 10.1016/j.cortex.2020.03.014. Epub 2020 Apr 6.","Urgen BA","Cortex","2020","2020/04/27","","","10.1016/j.cortex.2020.03.014"
"29903692","Neurons That Update Representations of the Future","Seriès P.","Trends Cogn Sci. 2018 Aug;22(8):671-673. doi: 10.1016/j.tics.2018.05.012. Epub 2018 Jun 11.","Seriès P","Trends Cogn Sci","2018","2018/06/16","","","10.1016/j.tics.2018.05.012"
"32390797","Linear Predictive Approaches Separate Field Potentials in Animal Model of Parkinson's Disease","Anjum MF, Haug J, Alberico SL, Dasgupta S, Mudumbai R, Kennedy MA, Narayanan NS.","Front Neurosci. 2020 Apr 24;14:394. doi: 10.3389/fnins.2020.00394. eCollection 2020.","Anjum MF","Front Neurosci","2020","2020/05/12","PMC7193738","","10.3389/fnins.2020.00394"
"29031472","Catching on it early: Bodily and brain anticipatory mechanisms for excellence in sport","Abreu AM, Candidi M, Aglioti SM.","Prog Brain Res. 2017;234:53-67. doi: 10.1016/bs.pbr.2017.08.006. Epub 2017 Sep 22.","Abreu AM","Prog Brain Res","2017","2017/10/17","","","10.1016/bs.pbr.2017.08.006"
"27637669","Higher-order auditory areas in congenital deafness: Top-down interactions and corticocortical decoupling","Kral A, Yusuf PA, Land R.","Hear Res. 2017 Jan;343:50-63. doi: 10.1016/j.heares.2016.08.017. Epub 2016 Sep 13.","Kral A","Hear Res","2017","2016/09/18","","","10.1016/j.heares.2016.08.017"
"31284176","""Seeing Rain"": Integrating phenomenological and Bayesian predictive coding approaches to visual hallucinations and self-disturbances (Ichstörungen) in schizophrenia","Kaminski JA, Sterzer P, Mishara AL.","Conscious Cogn. 2019 Aug;73:102757. doi: 10.1016/j.concog.2019.05.005. Epub 2019 Jul 5.","Kaminski JA","Conscious Cogn","2019","2019/07/09","","","10.1016/j.concog.2019.05.005"
"30314573","An experimental litmus test of the emerging hypothesis that persistent physical symptoms can be explained as perceptual dysregulation","Lehnen N, Henningsen P, Ramaioli C, Glasauer S.","J Psychosom Res. 2018 Nov;114:15-17. doi: 10.1016/j.jpsychores.2018.08.007. Epub 2018 Aug 23.","Lehnen N","J Psychosom Res","2018","2018/10/14","","","10.1016/j.jpsychores.2018.08.007"
"27391681","Active Inference and Learning in the Cerebellum","Friston K, Herreros I.","Neural Comput. 2016 Sep;28(9):1812-39. doi: 10.1162/NECO_a_00863. Epub 2016 Jul 8.","Friston K","Neural Comput","2016","2016/07/09","","","10.1162/NECO_a_00863"
"21160551","Attention, uncertainty, and free-energy","Feldman H, Friston KJ.","Front Hum Neurosci. 2010 Dec 2;4:215. doi: 10.3389/fnhum.2010.00215. eCollection 2010.","Feldman H","Front Hum Neurosci","2010","2010/12/17","PMC3001758","","10.3389/fnhum.2010.00215"
"26949254","Neural signatures of perceptual inference","Sedley W, Gander PE, Kumar S, Kovach CK, Oya H, Kawasaki H, Howard MA, Griffiths TD.","Elife. 2016 Mar 7;5:e11476. doi: 10.7554/eLife.11476.","Sedley W","Elife","2016","2016/03/08","PMC4841773","","10.7554/eLife.11476"
"33648810","A generative framework for the study of delusions","Erdmann T, Mathys C.","Schizophr Res. 2022 Jul;245:42-49. doi: 10.1016/j.schres.2020.11.048. Epub 2021 Feb 27.","Erdmann T","Schizophr Res","2022","2021/03/02","","","10.1016/j.schres.2020.11.048"
"30429814","Rapid Eye Movements in Sleep Furnish a Unique Probe Into Consciousness","Hong CC, Fallon JH, Friston KJ, Harris JC.","Front Psychol. 2018 Oct 31;9:2087. doi: 10.3389/fpsyg.2018.02087. eCollection 2018.","Hong CC","Front Psychol","2018","2018/11/16","PMC6220670","","10.3389/fpsyg.2018.02087"
"28377690","Increasing Our Insular World View: Interoception and Psychopathology for Psychotherapists","Duquette P.","Front Neurosci. 2017 Mar 21;11:135. doi: 10.3389/fnins.2017.00135. eCollection 2017.","Duquette P","Front Neurosci","2017","2017/04/06","PMC5359279","","10.3389/fnins.2017.00135"
"26363344","When sentences live up to your expectations","Tuennerhoff J, Noppeney U.","Neuroimage. 2016 Jan 1;124(Pt A):641-653. doi: 10.1016/j.neuroimage.2015.09.004. Epub 2015 Sep 10.","Tuennerhoff J","Neuroimage","2016","2015/09/13","","","10.1016/j.neuroimage.2015.09.004"
"37505280","Mathematical Derivation of Wave Propagation Properties in Hierarchical Neural Networks with Predictive Coding Feedback Dynamics","Faye G, Fouilhé G, VanRullen R.","Bull Math Biol. 2023 Jul 28;85(9):80. doi: 10.1007/s11538-023-01186-9.","Faye G","Bull Math Biol","2023","2023/07/28","PMC10382470","","10.1007/s11538-023-01186-9"
"27375525","Salience and Attention in Surprisal-Based Accounts of Language Processing","Zarcone A, van Schijndel M, Vogels J, Demberg V.","Front Psychol. 2016 Jun 6;7:844. doi: 10.3389/fpsyg.2016.00844. eCollection 2016.","Zarcone A","Front Psychol","2016","2016/07/05","PMC4894064","","10.3389/fpsyg.2016.00844"
"34777176","Osteopathy and Mental Health: An Embodied, Predictive, and Interoceptive Framework","Bohlen L, Shaw R, Cerritelli F, Esteves JE.","Front Psychol. 2021 Oct 27;12:767005. doi: 10.3389/fpsyg.2021.767005. eCollection 2021.","Bohlen L","Front Psychol","2021","2021/11/15","PMC8578726","","10.3389/fpsyg.2021.767005"
"28626813","Hallucinations as top-down effects on perception","Powers AR III, Kelley M, Corlett PR.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2016 Sep;1(5):393-400. doi: 10.1016/j.bpsc.2016.04.003.","Powers AR III","Biol Psychiatry Cogn Neurosci Neuroimaging","2016","2017/06/20","PMC5469545","NIHMS782240","10.1016/j.bpsc.2016.04.003"
"37344235","Visual Information Is Predictively Encoded in Occipital Alpha/Low-Beta Oscillations","Turner W, Blom T, Hogendoorn H.","J Neurosci. 2023 Jul 26;43(30):5537-5545. doi: 10.1523/JNEUROSCI.0135-23.2023. Epub 2023 Jun 21.","Turner W","J Neurosci","2023","2023/06/21","PMC10376931","","10.1523/JNEUROSCI.0135-23.2023"
"35250522","Enacting Proprioceptive Predictions in the Rubber Hand Illusion","Limanowski J.","Front Hum Neurosci. 2022 Feb 16;16:839890. doi: 10.3389/fnhum.2022.839890. eCollection 2022.","Limanowski J","Front Hum Neurosci","2022","2022/03/07","PMC8890244","","10.3389/fnhum.2022.839890"
"27189784","A touch with words: Dynamic synergies between manual actions and language","García AM, Ibáñez A.","Neurosci Biobehav Rev. 2016 Sep;68:59-95. doi: 10.1016/j.neubiorev.2016.04.022. Epub 2016 May 14.","García AM","Neurosci Biobehav Rev","2016","2016/05/19","","","10.1016/j.neubiorev.2016.04.022"
"33228968","Attention neglects a stare-in-the-crowd: Unanticipated consequences of prediction-error coding","Ramamoorthy N, Parker M, Plaisted-Grant K, Muhl-Richardson A, Davis G.","Cognition. 2021 Feb;207:104519. doi: 10.1016/j.cognition.2020.104519. Epub 2020 Nov 21.","Ramamoorthy N","Cognition","2021","2020/11/24","","","10.1016/j.cognition.2020.104519"
"24062658","Minimal self-models and the free energy principle","Limanowski J, Blankenburg F.","Front Hum Neurosci. 2013 Sep 12;7:547. doi: 10.3389/fnhum.2013.00547.","Limanowski J","Front Hum Neurosci","2013","2013/09/25","PMC3770917","","10.3389/fnhum.2013.00547"
"23750138","The computational anatomy of psychosis","Adams RA, Stephan KE, Brown HR, Frith CD, Friston KJ.","Front Psychiatry. 2013 May 30;4:47. doi: 10.3389/fpsyt.2013.00047. eCollection 2013.","Adams RA","Front Psychiatry","2013","2013/06/11","PMC3667557","","10.3389/fpsyt.2013.00047"
"34362837","Recurrent dynamics in the cerebral cortex: Integration of sensory evidence with stored knowledge","Singer W.","Proc Natl Acad Sci U S A. 2021 Aug 17;118(33):e2101043118. doi: 10.1073/pnas.2101043118.","Singer W","Proc Natl Acad Sci U S A","2021","2021/08/07","PMC8379985","","10.1073/pnas.2101043118"
"24152544","TMS over V5 disrupts motion prediction","Vetter P, Grosbras MH, Muckli L.","Cereb Cortex. 2015 Apr;25(4):1052-9. doi: 10.1093/cercor/bht297. Epub 2013 Oct 23.","Vetter P","Cereb Cortex","2015","2013/10/25","PMC4380002","","10.1093/cercor/bht297"
"29114456","Disruption of information processing in schizophrenia: The time perspective","Giersch A, Poncelet PE, Capa RL, Martin B, Duval CZ, Curzietti M, Hoonacker M, van Assche M, Lalanne L.","Schizophr Res Cogn. 2015 May 8;2(2):78-83. doi: 10.1016/j.scog.2015.04.002. eCollection 2015 Jun.","Giersch A","Schizophr Res Cogn","2015","2017/11/09","PMC5609651","","10.1016/j.scog.2015.04.002"
"28262824","The rhythms of predictive coding? Pre-stimulus phase modulates the influence of shape perception on luminance judgments","Han B, VanRullen R.","Sci Rep. 2017 Mar 6;7:43573. doi: 10.1038/srep43573.","Han B","Sci Rep","2017","2017/03/07","PMC5337927","","10.1038/srep43573"
"25728182","Attention and prediction in human audition: a lesson from cognitive psychophysiology","Schröger E, Marzecová A, SanMiguel I.","Eur J Neurosci. 2015 Mar;41(5):641-64. doi: 10.1111/ejn.12816.","Schröger E","Eur J Neurosci","2015","2015/03/03","PMC4402002","","10.1111/ejn.12816"
"35951205","Probabilistic Learning of Cue-Outcome Associations is not Influenced by Autistic Traits","Ong JH, Liu F.","J Autism Dev Disord. 2023 Oct;53(10):4047-4059. doi: 10.1007/s10803-022-05690-0. Epub 2022 Aug 11.","Ong JH","J Autism Dev Disord","2023","2022/08/11","PMC9366807","","10.1007/s10803-022-05690-0"
"30996493","The anticipating brain is not a scientist: the free-energy principle from an ecological-enactive perspective","Bruineberg J, Kiverstein J, Rietveld E.","Synthese. 2018;195(6):2417-2444. doi: 10.1007/s11229-016-1239-1. Epub 2016 Oct 21.","Bruineberg J","Synthese","2018","2019/04/19","PMC6438652","","10.1007/s11229-016-1239-1"
"29356009","Hallucinations, neuroplasticity, and prediction errors in schizophrenia","McCleery A, Wynn JK, Mathalon DH, Roach BJ, Green MF.","Scand J Psychol. 2018 Feb;59(1):41-48. doi: 10.1111/sjop.12413.","McCleery A","Scand J Psychol","2018","2018/01/23","PMC5969574","NIHMS964454","10.1111/sjop.12413"
"37060968","The human cerebellum in reward anticipation and outcome processing: An activation likelihood estimation meta-analysis","Kruithof ES, Klaus J, Schutter DJLG.","Neurosci Biobehav Rev. 2023 Jun;149:105171. doi: 10.1016/j.neubiorev.2023.105171. Epub 2023 Apr 13.","Kruithof ES","Neurosci Biobehav Rev","2023","2023/04/15","","","10.1016/j.neubiorev.2023.105171"
"33150951","A hierarchical model for interpersonal verbal communication","Jiang J, Zheng L, Lu C.","Soc Cogn Affect Neurosci. 2021 Jan 18;16(1-2):246-255. doi: 10.1093/scan/nsaa151.","Jiang J","Soc Cogn Affect Neurosci","2021","2020/11/05","PMC7812628","","10.1093/scan/nsaa151"
"28127285","Thalamic Bursts and the Epic Pain Model","Saab CY, Barrett LF.","Front Comput Neurosci. 2017 Jan 12;10:147. doi: 10.3389/fncom.2016.00147. eCollection 2016.","Saab CY","Front Comput Neurosci","2017","2017/01/28","PMC5226949","","10.3389/fncom.2016.00147"
"30532721","The Embodied Self, the Pattern Theory of Self, and the Predictive Mind","Newen A.","Front Psychol. 2018 Nov 23;9:2270. doi: 10.3389/fpsyg.2018.02270. eCollection 2018.","Newen A","Front Psychol","2018","2018/12/12","PMC6265368","","10.3389/fpsyg.2018.02270"
"24860482","An aberrant precision account of autism","Lawson RP, Rees G, Friston KJ.","Front Hum Neurosci. 2014 May 14;8:302. doi: 10.3389/fnhum.2014.00302. eCollection 2014.","Lawson RP","Front Hum Neurosci","2014","2014/05/27","PMC4030191","","10.3389/fnhum.2014.00302"
"25916764","Extending Gurwitsch's field theory of consciousness","Yoshimi J, Vinson DW.","Conscious Cogn. 2015 Jul;34:104-23. doi: 10.1016/j.concog.2015.03.017. Epub 2015 Apr 27.","Yoshimi J","Conscious Cogn","2015","2015/04/29","","","10.1016/j.concog.2015.03.017"
"35370591","Unsupervised Facial Action Representation Learning by Temporal Prediction","Wang C, Wang Z.","Front Neurorobot. 2022 Mar 16;16:851847. doi: 10.3389/fnbot.2022.851847. eCollection 2022.","Wang C","Front Neurorobot","2022","2022/04/04","PMC8965886","","10.3389/fnbot.2022.851847"
"31658784","Forensic Speaker Verification Using Ordinary Least Squares","Machado TJ, Vieira Filho J, de Oliveira MA.","Sensors (Basel). 2019 Oct 10;19(20):4385. doi: 10.3390/s19204385.","Machado TJ","Sensors (Basel)","2019","2019/10/30","PMC6832578","","10.3390/s19204385"
"29887648","Active inference, enactivism and the hermeneutics of social cognition","Gallagher S, Allen M.","Synthese. 2018;195(6):2627-2648. doi: 10.1007/s11229-016-1269-8. Epub 2016 Nov 29.","Gallagher S","Synthese","2018","2018/06/12","PMC5972154","","10.1007/s11229-016-1269-8"
"21395434","Multiplicative gain modulation arises through unsupervised learning in a predictive coding model of cortical function","De Meyer K, Spratling MW.","Neural Comput. 2011 Jun;23(6):1536-67. doi: 10.1162/NECO_a_00130. Epub 2011 Mar 11.","De Meyer K","Neural Comput","2011","2011/03/15","","","10.1162/NECO_a_00130"
"31780248","Bridging Motor and Cognitive Control: It's About Time!","Ritz H, Frömer R, Shenhav A.","Trends Cogn Sci. 2020 Jan;24(1):6-8. doi: 10.1016/j.tics.2019.11.005. Epub 2019 Nov 25.","Ritz H","Trends Cogn Sci","2020","2019/11/30","PMC6989175","NIHMS1067414","10.1016/j.tics.2019.11.005"
"28588533","A Probabilistic Model of Meter Perception: Simulating Enculturation","van der Weij B, Pearce MT, Honing H.","Front Psychol. 2017 May 22;8:824. doi: 10.3389/fpsyg.2017.00824. eCollection 2017.","van der Weij B","Front Psychol","2017","2017/06/08","PMC5439009","","10.3389/fpsyg.2017.00824"
"32659430","The congruence of interoceptive predictions and hippocampal-related memory","Edwards-Duric J, Stevenson RJ, Francis HM.","Biol Psychol. 2020 Sep;155:107929. doi: 10.1016/j.biopsycho.2020.107929. Epub 2020 Jul 10.","Edwards-Duric J","Biol Psychol","2020","2020/07/14","","","10.1016/j.biopsycho.2020.107929"
"29599739","Illusory Motion Reproduced by Deep Neural Networks Trained for Prediction","Watanabe E, Kitaoka A, Sakamoto K, Yasugi M, Tanaka K.","Front Psychol. 2018 Mar 15;9:345. doi: 10.3389/fpsyg.2018.00345. eCollection 2018.","Watanabe E","Front Psychol","2018","2018/03/31","PMC5863044","","10.3389/fpsyg.2018.00345"
"37268452","Can computational models help elucidate the link between complex trauma and hallucinations?","Seriès P, Veerapa E, Jardri R.","Schizophr Res. 2023 May 31:S0920-9964(23)00183-4. doi: 10.1016/j.schres.2023.05.003. Online ahead of print.","Seriès P","Schizophr Res","2023","2023/06/02","","","10.1016/j.schres.2023.05.003"
"27651171","Disentangling signal and noise in autism spectrum disorder","Van de Cruys S, Van der Hallen R, Wagemans J.","Brain Cogn. 2017 Mar;112:78-83. doi: 10.1016/j.bandc.2016.08.004. Epub 2016 Sep 17.","Van de Cruys S","Brain Cogn","2017","2016/09/22","","","10.1016/j.bandc.2016.08.004"
"34634432","Visual short-term memory load modulates repetition related fMRI signal adaptation","Li C, Kovács G, Trapp S.","Biol Psychol. 2021 Nov;166:108199. doi: 10.1016/j.biopsycho.2021.108199. Epub 2021 Oct 9.","Li C","Biol Psychol","2021","2021/10/11","","","10.1016/j.biopsycho.2021.108199"
"23874309","Speech through ears and eyes: interfacing the senses with the supramodal brain","van Wassenhove V.","Front Psychol. 2013 Jul 12;4:388. doi: 10.3389/fpsyg.2013.00388. eCollection 2013.","van Wassenhove V","Front Psychol","2013","2013/07/23","PMC3709159","","10.3389/fpsyg.2013.00388"
"34018942","Modeling and Reproducing Textile Sensor Noise: Implications for Textile-Compatible Signal Processing Algorithms","Tian Y, Kabir M, Abdizadeh M, Poursartip B, Mahnam A, Bhattachan P, Eskandarian L, Alizadeh-Meghrazi M, Mellal I, Popovic M, Lankarany M.","IEEE J Biomed Health Inform. 2022 Jan;26(1):243-253. doi: 10.1109/JBHI.2021.3082876. Epub 2022 Jan 17.","Tian Y","IEEE J Biomed Health Inform","2022","2021/05/21","","","10.1109/JBHI.2021.3082876"
"28882383","Serial Dependence in Audition: Free, Fast, and Featureless?","Dyson BJ.","Trends Cogn Sci. 2017 Nov;21(11):819-820. doi: 10.1016/j.tics.2017.08.002. Epub 2017 Sep 4.","Dyson BJ","Trends Cogn Sci","2017","2017/09/09","","","10.1016/j.tics.2017.08.002"
"36422389","Real-Time Heart Rate Detection Method Based on 77 GHz FMCW Radar","Huang X, Ju Z, Zhang R.","Micromachines (Basel). 2022 Nov 11;13(11):1960. doi: 10.3390/mi13111960.","Huang X","Micromachines (Basel)","2022","2022/11/24","PMC9693980","","10.3390/mi13111960"
"24453305","A hierarchy of responses to auditory regularities in the macaque brain","Uhrig L, Dehaene S, Jarraya B.","J Neurosci. 2014 Jan 22;34(4):1127-32. doi: 10.1523/JNEUROSCI.3165-13.2014.","Uhrig L","J Neurosci","2014","2014/01/24","PMC5635960","EMS74429","10.1523/JNEUROSCI.3165-13.2014"
"24445167","A brain basis for musical hallucinations","Kumar S, Sedley W, Barnes GR, Teki S, Friston KJ, Griffiths TD.","Cortex. 2014 Mar;52(100):86-97. doi: 10.1016/j.cortex.2013.12.002. Epub 2013 Dec 17.","Kumar S","Cortex","2014","2014/01/22","PMC3969291","","10.1016/j.cortex.2013.12.002"
"30587425","No evidence for abnormal priors in early vision in schizophrenia","Kaliuzhna M, Stein T, Rusch T, Sekutowicz M, Sterzer P, Seymour KJ.","Schizophr Res. 2019 Aug;210:245-254. doi: 10.1016/j.schres.2018.12.027. Epub 2018 Dec 23.","Kaliuzhna M","Schizophr Res","2019","2018/12/28","","","10.1016/j.schres.2018.12.027"
"30233474","""I"" and ""Me"": The Self in the Context of Consciousness","Woźniak M.","Front Psychol. 2018 Sep 4;9:1656. doi: 10.3389/fpsyg.2018.01656. eCollection 2018.","Woźniak M","Front Psychol","2018","2018/09/21","PMC6131638","","10.3389/fpsyg.2018.01656"
