,title,authors,where_published,year,doi
295,"Active inference, stressors, and psychological trauma: A neuroethological model of (mal)adaptive explore-exploit dynamics in ecological context","Linson A, Parr T, Friston KJ.",Behav Brain Res,2020,10.1016/j.bbr.2019.112421
296,Dynamic effective connectivity,"Zarghami TS, Friston KJ.",Neuroimage,2020,10.1016/j.neuroimage.2019.116453
297,"Markov blankets, information geometry and stochastic thermodynamics","Parr T, Da Costa L, Friston K.",Philos Trans A Math Phys Eng Sci,2020,10.1098/rsta.2019.0159
298,On Markov blankets and hierarchical self-organisation,"Palacios ER, Razi A, Parr T, Kirchhoff M, Friston K.",J Theor Biol,2020,10.1016/j.jtbi.2019.110089
299,Percent amplitude of fluctuation: A simple measure for resting-state fMRI signal at single voxel level,"Jia XZ, Sun JW, Ji GJ, Liao W, Lv YT, Wang J, Wang Z, Zhang H, Liu DQ, Zang YF.",PLoS One,2020,10.1371/journal.pone.0227021
300,Simulating Emotions: An Active Inference Model of Emotional State Inference and Emotion Concept Learning,"Smith R, Parr T, Friston KJ.",Front Psychol,2019,10.3389/fpsyg.2019.02844
301,Structure learning in coupled dynamical systems and dynamic causal modelling,"Jafarian A, Zeidman P, Litvak V, Friston K.",Philos Trans A Math Phys Eng Sci,2019,10.1098/rsta.2019.0048
302,Bayesian Filtering with Multiple Internal Models: Toward a Theory of Social Intelligence,"Isomura T, Parr T, Friston K.",Neural Comput,2019,10.1162/neco_a_01239
303,Generalised free energy and active inference,"Parr T, Friston KJ.",Biol Cybern,2019,10.1007/s00422-019-00805-w
304,Neurocomputational mechanisms underlying emotional awareness: Insights afforded by deep active inference and their potential clinical relevance,"Smith R, Lane RD, Parr T, Friston KJ.",Neurosci Biobehav Rev,2019,10.1016/j.neubiorev.2019.09.002
305,MRI in traumatic spinal cord injury: from clinical assessment to neuroimaging biomarkers,"Freund P, Seif M, Weiskopf N, Friston K, Fehlings MG, Thompson AJ, Curt A.",Lancet Neurol,2019,10.1016/S1474-4422(19)30138-3
306,"The hierarchically mechanistic mind: an evolutionary systems theory of the human brain, cognition, and behavior","Badcock PB, Friston KJ, Ramstead MJD, Ploeger A, Hohwy J.",Cogn Affect Behav Neurosci,2019,10.3758/s13415-019-00721-3
307,The hierarchically mechanistic mind: A free-energy formulation of the human psyche,"Badcock PB, Friston KJ, Ramstead MJD.",Phys Life Rev,2019,10.1016/j.plrev.2018.10.002
308,Variational ecology and the physics of sentient systems,"Ramstead MJD, Constant A, Badcock PB, Friston KJ.",Phys Life Rev,2019,10.1016/j.plrev.2018.12.002
309,The Gravity of Objects: How Affectively Organized Generative Models Influence Perception and Social Behavior,Connolly P.,Front Psychol,2019,10.3389/fpsyg.2019.02599
310,Ventromedial prefrontal cortex contributes to performance success by controlling reward-driven arousal representation in amygdala,"Watanabe N, Bhanji JP, Tanabe HC, Delgado MR.",Neuroimage,2019,10.1016/j.neuroimage.2019.116136
311,Variational representational similarity analysis,"Friston KJ, Diedrichsen J, Holmes E, Zeidman P.",Neuroimage,2019,10.1016/j.neuroimage.2019.06.064
312,"A guide to group effective connectivity analysis, part 1: First level analysis with DCM for fMRI","Zeidman P, Jafarian A, Corbin N, Seghier ML, Razi A, Price CJ, Friston KJ.",Neuroimage,2019,10.1016/j.neuroimage.2019.06.031
313,"A guide to group effective connectivity analysis, part 2: Second level analysis with PEB","Zeidman P, Jafarian A, Seghier ML, Litvak V, Cagnan H, Price CJ, Friston KJ.",Neuroimage,2019,10.1016/j.neuroimage.2019.06.032
314,Waves of prediction,Friston KJ.,PLoS Biol,2019,10.1371/journal.pbio.3000426
315,Correction: A unifying Bayesian account of contextual effects in value-based choice,"Rigoli F, Mathys C, Friston KJ, Dolan RJ.",PLoS Comput Biol,2019,10.1371/journal.pcbi.1007366
316,"Passive motion and active inference: Commentary on ""Muscleless motor synergies and actions without movements: From motor neuroscience to cognitive robotics"" by Vishwanathan Mohan, Ajaz Bhat and Pietro Morasso","Friston KJ, Parr T.",Phys Life Rev,2019,10.1016/j.plrev.2019.01.004
317,Attention or salience?,"Parr T, Friston KJ.",Curr Opin Psychol,2019,10.1016/j.copsyc.2018.10.006
318,Dynamic causal modelling revisited,"Friston KJ, Preller KH, Mathys C, Cagnan H, Heinzle J, Razi A, Zeidman P.",Neuroimage,2019,10.1016/j.neuroimage.2017.02.045
319,Introducing a Bayesian model of selective attention based on active inference,"Mirza MB, Adams RA, Friston K, Parr T.",Sci Rep,2019,10.1038/s41598-019-50138-8
320,Caching mechanisms for habit formation in Active Inference,"Maisto D, Friston K, Pezzulo G.",Neurocomputing (Amst),2019,10.1016/j.neucom.2019.05.083
321,Lessons From Astronomy and Biology for the Mind-Copernican Revolution in Neuroscience,Northoff G.,Front Hum Neurosci,2019,10.3389/fnhum.2019.00319
322,The Dialectics of Free Energy Minimization,"Boonstra EA, Slagter HA.",Front Syst Neurosci,2019,10.3389/fnsys.2019.00042
323,Perceptual awareness and active inference,"Parr T, Corcoran AW, Friston KJ, Hohwy J.",Neurosci Conscious,2019,10.1093/nc/niz012
324,Reframing PTSD for computational psychiatry with the active inference framework,"Linson A, Friston K.",Cogn Neuropsychiatry,2019,10.1080/13546805.2019.1665994
325,"Quantitative relations between transient BOLD responses, cortical energetics, and impulse firing in different cortical regions","Bennett MR, Farnell L, Gibson WG.",J Neurophysiol,2019,10.1152/jn.00171.2019
326,Hallucinations both in and out of context: An active inference account,"Benrimoh D, Parr T, Adams RA, Friston K.",PLoS One,2019,10.1371/journal.pone.0212379
327,Dynamic Causal Modelling of Active Vision,"Parr T, Mirza MB, Cagnan H, Friston KJ.",J Neurosci,2019,10.1523/JNEUROSCI.2459-18.2019
328,Modeling subjective belief states in computational psychiatry: interoceptive inference as a candidate framework,"Gu X, FitzGerald THB, Friston KJ.",Psychopharmacology (Berl),2019,10.1007/s00213-019-05300-5
329,Deep brain stimulation has state-dependent effects on motor connectivity in Parkinson's disease,"Kahan J, Mancini L, Flandin G, White M, Papadaki A, Thornton J, Yousry T, Zrinzo L, Hariz M, Limousin P, Friston K, Foltynie T.",Brain,2019,10.1093/brain/awz164
330,The computational pharmacology of oculomotion,"Parr T, Friston KJ.",Psychopharmacology (Berl),2019,10.1007/s00213-019-05240-0
331,Real-Time Collision Detection for Deformable Characters with Radial Fields,"Friston S, Steed A.",IEEE Trans Vis Comput Graph,2019,10.1109/TVCG.2018.2859924
332,With an eye on uncertainty: Modelling pupillary responses to environmental volatility,"Vincent P, Parr T, Benrimoh D, Friston KJ.",PLoS Comput Biol,2019,10.1371/journal.pcbi.1007126
333,REBUS and the Anarchic Brain: Toward a Unified Model of the Brain Action of Psychedelics,"Carhart-Harris RL, Friston KJ.",Pharmacol Rev,2019,10.1124/pr.118.017160
334,Bayesian Modelling of Induced Responses and Neuronal Rhythms,"Pinotsis DA, Loonis R, Bastos AM, Miller EK, Friston KJ.",Brain Topogr,2019,10.1007/s10548-016-0526-y
335,Estimating Directed Connectivity from Cortical Recordings and Reconstructed Sources,"Papadopoulou M, Friston K, Marinazzo D.",Brain Topogr,2019,10.1007/s10548-015-0450-6
336,Thalamocortical dynamics underlying spontaneous transitions in beta power in Parkinsonism,"Reis C, Sharott A, Magill PJ, van Wijk BCM, Parr T, Zeidman P, Friston KJ, Cagnan H.",Neuroimage,2019,10.1016/j.neuroimage.2019.03.009
337,The role of the hippocampus in weighting expectations during inference under uncertainty,"Rigoli F, Michely J, Friston KJ, Dolan RJ.",Cortex,2019,10.1016/j.cortex.2019.01.005
338,Excitatory versus inhibitory feedback in Bayesian formulations of scene construction,"Abadi AK, Yahya K, Amini M, Friston K, Heinke D.",J R Soc Interface,2019,10.1098/rsif.2018.0344
339,Thinking through other minds: A variational approach to cognition and culture,"Veissière SPL, Constant A, Ramstead MJD, Friston KJ, Kirmayer LJ.",Behav Brain Sci,2019,10.1017/S0140525X19001213
340,Microdialysis Workflow for Metabotyping Superficial Pathologies: Application to Burn Injury,"Friston D, Laycock H, Nagy I, Want EJ.",Anal Chem,2019,10.1021/acs.analchem.8b05615
341,Computational mechanisms of curiosity and goal-directed exploration,"Schwartenbeck P, Passecker J, Hauser TU, FitzGerald TH, Kronbichler M, Friston KJ.",Elife,2019,10.7554/eLife.41703
342,Entorhinal transformations in abstract frames of reference,"Kaplan R, Friston KJ.",PLoS Biol,2019,10.1371/journal.pbio.3000230
343,Dynamic Causal Modeling of the Relationship between Cognition and Theta-alpha Oscillations in Adults with Down Syndrome,"Hamburg S, Rosch R, Startin CM, Friston KJ, Strydom A.",Cereb Cortex,2019,10.1093/cercor/bhz043
344,Analysis of family-wise error rates in statistical parametric mapping using random field theory,"Flandin G, Friston KJ.",Hum Brain Mapp,2019,10.1002/hbm.23839
345,The emergence of synchrony in networks of mutually inferring neurons,"Palacios ER, Isomura T, Parr T, Friston K.",Sci Rep,2019,10.1038/s41598-019-42821-7
346,Dynamic causal modelling of fluctuating connectivity in resting-state EEG,"Van de Steen F, Almgren H, Razi A, Friston K, Marinazzo D.",Neuroimage,2019,10.1016/j.neuroimage.2019.01.055
347,Regimes of Expectations: An Active Inference Model of Social Conformity and Human Decision Making,"Constant A, Ramstead MJD, Veissière SPL, Friston K.",Front Psychol,2019,10.3389/fpsyg.2019.00679
348,I See Your Effort: Force-Related BOLD Effects in an Extended Action Execution-Observation Network Involving the Cerebellum,"Casiraghi L, Alahmadi AAS, Monteverdi A, Palesi F, Castellazzi G, Savini G, Friston K, Gandini Wheeler-Kingshott CAM, D'Angelo E.",Cereb Cortex,2019,10.1093/cercor/bhy322
349,Using resting-state DMN effective connectivity to characterize the neurofunctional architecture of empathy,"Esménio S, Soares JM, Oliveira-Silva P, Zeidman P, Razi A, Gonçalves ÓF, Friston K, Coutinho J.",Sci Rep,2019,10.1038/s41598-019-38801-6
350,"Neuronal message passing using Mean-field, Bethe, and Marginal approximations","Parr T, Markovic D, Kiebel SJ, Friston KJ.",Sci Rep,2019,10.1038/s41598-018-38246-3
351,Effective connectivity changes in LSD-induced altered states of consciousness in humans,"Preller KH, Razi A, Zeidman P, Stämpfli P, Friston KJ, Vollenweider FX.",Proc Natl Acad Sci U S A,2019,10.1073/pnas.1815129116
352,Impulsivity and Active Inference,"Mirza MB, Adams RA, Parr T, Friston K.",J Cogn Neurosci,2019,10.1162/jocn_a_01352
353,Selective Prefrontal Disinhibition in a Roving Auditory Oddball Paradigm Under N-Methyl-D-Aspartate Receptor Blockade,"Rosch RE, Auksztulewicz R, Leung PD, Friston KJ, Baldeweg T.",Biol Psychiatry Cogn Neurosci Neuroimaging,2019,10.1016/j.bpsc.2018.07.003
354,From Learning to Consciousness: An Example Using Expected Float Entropy Minimisation,Mason JWD.,Entropy (Basel),2019,10.3390/e21010060
355,Optimizing Data for Modeling Neuronal Responses,"Zeidman P, Kazan SM, Todd N, Weiskopf N, Friston KJ, Callaghan MF.",Front Neurosci,2019,10.3389/fnins.2018.00986
356,Locus Coeruleus tracking of prediction errors optimises cognitive flexibility: An Active Inference model,"Sales AC, Friston KJ, Jones MW, Pickering AE, Moran RJ.",PLoS Comput Biol,2019,10.1371/journal.pcbi.1006267
357,The value of uncertainty: An active inference perspective,"Pezzulo G, Friston KJ.",Behav Brain Sci,2019,10.1017/S0140525X18002066
358,The contemplative exercise through the lenses of predictive processing: A promising approach,Pagnoni G.,Prog Brain Res,2019,10.1016/bs.pbr.2018.10.022
359,Recovery after stroke: not so proportional after all?,"Hope TMH, Friston K, Price CJ, Leff AP, Rotshtein P, Bowman H.",Brain,2019,10.1093/brain/awy302
360,Predictive Processes and the Peculiar Case of Music,"Koelsch S, Vuust P, Friston K.",Trends Cogn Sci,2019,10.1016/j.tics.2018.10.006
361,Publisher Correction: Does Predictive coding have a future?,Friston K.,Nat Neurosci,2019,10.1038/s41593-018-0272-4
362,Linking structural and effective brain connectivity: structurally informed Parametric Empirical Bayes (si-PEB),"Sokolov AA, Zeidman P, Erb M, Ryvlin P, Pavlova MA, Friston KJ.",Brain Struct Funct,2019,10.1007/s00429-018-1760-8
363,Distinct modes of functional connectivity induced by movie-watching,"Demirtaş M, Ponce-Alvarez A, Gilson M, Hagmann P, Mantini D, Betti V, Romani GL, Friston K, Corbetta M, Deco G.",Neuroimage,2019,10.1016/j.neuroimage.2018.09.042
364,"Active Inference, Novelty and Neglect","Parr T, Friston KJ.",Curr Top Behav Neurosci,2019,10.1007/7854_2018_61
365,"Factors to consider when reviewing and reconciling research findings: Methodological, statistical and theoretical",Robinson SJ.,Appl Neuropsychol Child,2019,10.1080/21622965.2017.1388237
366,Structural and effective brain connectivity underlying biological motion detection,"Sokolov AA, Zeidman P, Erb M, Ryvlin P, Friston KJ, Pavlova MA.",Proc Natl Acad Sci U S A,2018,10.1073/pnas.1812859115
367,The Projective Consciousness Model and Phenomenal Selfhood,"Williford K, Bennequin D, Friston K, Rudrauf D.",Front Psychol,2018,10.3389/fpsyg.2018.02571
368,Corrigendum: Rapid Eye Movements in Sleep Furnish a Unique Probe Into Consciousness,"Hong CC, Fallon JH, Friston KJ, Harris JC.",Front Psychol,2018,10.3389/fpsyg.2018.02493
369,Active Inference and Auditory Hallucinations,"Benrimoh D, Parr T, Vincent P, Adams RA, Friston K.",Comput Psychiatr,2018,10.1162/cpsy_a_00022
370,Variability and reliability of effective connectivity within the core default mode network: A multi-site longitudinal spectral DCM study,"Almgren H, Van de Steen F, Kühn S, Razi A, Friston K, Marinazzo D.",Neuroimage,2018,10.1016/j.neuroimage.2018.08.053
371,Author response: Progressive neurodegeneration following spinal cord injury: Implications for clinical trials,"Freund P, Thompson A, Curt A, Hupp M, Weiskopf N, Grabher P, Altmann D, Friston K, Ashburner J, Ziegler G.",Neurology,2018,10.1212/WNL.0000000000006540
372,In vitro neural networks minimise variational free energy,"Isomura T, Friston K.",Sci Rep,2018,10.1038/s41598-018-35221-w
373,The Anatomy of Inference: Generative Models and Brain Structure,"Parr T, Friston KJ.",Front Comput Neurosci,2018,10.3389/fncom.2018.00090
374,Generic dynamic causal modelling: An illustrative application to Parkinson's disease,"van Wijk BCM, Cagnan H, Litvak V, Kühn AA, Friston KJ.",Neuroimage,2018,10.1016/j.neuroimage.2018.08.039
375,A brain network model for depression: From symptom understanding to disease intervention,"Li BJ, Friston K, Mody M, Wang HN, Lu HB, Hu DW.",CNS Neurosci Ther,2018,10.1111/cns.12998
376,Rapid Eye Movements in Sleep Furnish a Unique Probe Into Consciousness,"Hong CC, Fallon JH, Friston KJ, Harris JC.",Front Psychol,2018,10.3389/fpsyg.2018.02087
377,NMDA-receptor antibodies alter cortical microcircuit dynamics,"Rosch RE, Wright S, Cooray G, Papadopoulou M, Goyal S, Lim M, Vincent A, Upton AL, Baldeweg T, Friston KJ.",Proc Natl Acad Sci U S A,2018,10.1073/pnas.1804846115
378,Dynamic effective connectivity in resting state fMRI,"Park HJ, Friston KJ, Pae C, Park B, Razi A.",Neuroimage,2018,10.1016/j.neuroimage.2017.11.033
379,Effective connectivity inferred from fMRI transition dynamics during movie viewing points to a balanced reconfiguration of cortical interactions,"Gilson M, Deco G, Friston KJ, Hagmann P, Mantini D, Betti V, Romani GL, Corbetta M.",Neuroimage,2018,10.1016/j.neuroimage.2017.09.061
380,Free-energy minimization in joint agent-environment systems: A niche construction perspective,"Bruineberg J, Rietveld E, Parr T, van Maanen L, Friston KJ.",J Theor Biol,2018,10.1016/j.jtbi.2018.07.002
381,Active Inference and Cognitive Consistency,Friston KJ.,Psychol Inq,2018,10.1080/1047840X.2018.1480693
382,"Not All Predictions Are Equal: ""What"" and ""When"" Predictions Modulate Activity in Auditory Cortex through Different Mechanisms","Auksztulewicz R, Schwiedrzik CM, Thesen T, Doyle W, Devinsky O, Nobre AC, Schroeder CE, Friston KJ, Melloni L.",J Neurosci,2018,10.1523/JNEUROSCI.0369-18.2018
383,A Bayesian Account of Psychopathy: A Model of Lacks Remorse and Self-Aggrandizing,"Prosser A, Friston KJ, Bakker N, Parr T.",Comput Psychiatr,2018,10.1162/cpsy_a_00016
384,Accurate modeling of temporal correlations in rapidly sampled fMRI time series,"Corbin N, Todd N, Friston KJ, Callaghan MF.",Hum Brain Mapp,2018,10.1002/hbm.24218
385,What is mood? A computational perspective,"Clark JE, Watson S, Friston KJ.",Psychol Med,2018,10.1017/S0033291718000430
386,Making Worlds in a Waking Dream: Where Bion Intersects Friston on the Shaping and Breaking of Psychic Reality,Mellor MJ.,Front Psychol,2018,10.3389/fpsyg.2018.01674
387,Precision and False Perceptual Inference,"Parr T, Benrimoh DA, Vincent P, Friston KJ.",Front Integr Neurosci,2018,10.3389/fnint.2018.00039
388,Active Inference in OpenAI Gym: A Paradigm for Computational Investigations Into Psychiatric Illness,"Cullen M, Davey B, Friston KJ, Moran RJ.",Biol Psychiatry Cogn Neurosci Neuroimaging,2018,10.1016/j.bpsc.2018.06.010
389,The Discrete and Continuous Brain: From Decisions to Movement-And Back Again,"Parr T, Friston KJ.",Neural Comput,2018,10.1162/neco_a_01102
390,Calcium imaging and dynamic causal modelling reveal brain-wide changes in effective connectivity and synaptic dynamics during epileptic seizures,"Rosch RE, Hunter PR, Baldeweg T, Friston KJ, Meyer MP.",PLoS Comput Biol,2018,10.1371/journal.pcbi.1006375
391,Interoceptive impairments do not lie at the heart of autism or alexithymia,"Nicholson TM, Williams DM, Grainger C, Christensen JF, Calvo-Merino B, Gaigg SB.",J Abnorm Psychol,2018,10.1037/abn0000370
392,Does predictive coding have a future?,Friston K.,Nat Neurosci,2018,10.1038/s41593-018-0200-7
393,Planning and navigation as active inference,"Kaplan R, Friston KJ.",Biol Cybern,2018,10.1007/s00422-018-0753-2
394,Expected Free Energy Formalizes Conflict Underlying Defense in Freudian Psychoanalysis,Connolly P.,Front Psychol,2018,10.3389/fpsyg.2018.01264
395,A validation of dynamic causal modelling for 7T fMRI,"Tak S, Noh J, Cheong C, Zeidman P, Razi A, Penny WD, Friston KJ.",J Neurosci Methods,2018,10.1016/j.jneumeth.2018.05.002
396,Deep temporal models and active inference,"Friston KJ, Rosch R, Parr T, Price C, Bowman H.",Neurosci Biobehav Rev,2018,10.1016/j.neubiorev.2018.04.004
397,Interoceptive inference: From computational neuroscience to clinic,"Owens AP, Allen M, Ondobaka S, Friston KJ.",Neurosci Biobehav Rev,2018,10.1016/j.neubiorev.2018.04.017
398,Knowing when to stop: Aberrant precision and evidence accumulation in schizophrenia,"Limongi R, Bohaterewicz B, Nowicka M, Plewka A, Friston KJ.",Schizophr Res,2018,10.1016/j.schres.2017.12.018
399,Ion channels in EEG: isolating channel dysfunction in NMDA receptor antibody encephalitis,"Symmonds M, Moran CH, Leite MI, Buckley C, Irani SR, Stephan KE, Friston KJ, Moran RJ.",Brain,2018,10.1093/brain/awy107
400,'Seeing the Dark': Grounding Phenomenal Transparency and Opacity in Precision Estimation for Active Inference,"Limanowski J, Friston K.",Front Psychol,2018,10.3389/fpsyg.2018.00643
401,Am I Self-Conscious? (Or Does Self-Organization Entail Self-Consciousness?),Friston K.,Front Psychol,2018,10.3389/fpsyg.2018.00579
402,Intrinsic and extrinsic motivators of attachment under active inference,"Cittern D, Nolte T, Friston K, Edalat A.",PLoS One,2018,10.1371/journal.pone.0193955
403,Progressive neurodegeneration following spinal cord injury: Implications for clinical trials,"Ziegler G, Grabher P, Thompson A, Altmann D, Hupp M, Ashburner J, Friston K, Weiskopf N, Curt A, Freund P.",Neurology,2018,10.1212/WNL.0000000000005258
404,A variational approach to niche construction,"Constant A, Ramstead MJD, Veissière SPL, Campbell JO, Friston KJ.",J R Soc Interface,2018,10.1098/rsif.2017.0685
405,Hierarchical Active Inference: A Theory of Motivated Control,"Pezzulo G, Rigoli F, Friston KJ.",Trends Cogn Sci,2018,10.1016/j.tics.2018.01.009
406,Effective connectivity during working memory and resting states: A DCM study,"Jung K, Friston KJ, Pae C, Choi HH, Tak S, Choi YK, Park B, Park CA, Cheong C, Park HJ.",Neuroimage,2018,10.1016/j.neuroimage.2017.12.067
407,The Active Inference Approach to Ecological Perception: General Information Dynamics for Natural and Artificial Embodied Cognition,"Linson A, Clark A, Ramamoorthy S, Friston K.",Front Robot AI,2018,10.3389/frobt.2018.00021
408,Active inference and the anatomy of oculomotion,"Parr T, Friston KJ.",Neuropsychologia,2018,10.1016/j.neuropsychologia.2018.01.041
409,Investigating the relationship between cardiac interoception and autonomic cardiac control using a predictive coding framework,"Owens AP, Friston KJ, Low DA, Mathias CJ, Critchley HD.",Auton Neurosci,2018,10.1016/j.autneu.2018.01.001
410,"Variational neuroethology: Answering further questions: Reply to comments on ""Answering Schrödinger's question: A free-energy formulation""","Ramstead MJD, Badcock PB, Friston KJ.",Phys Life Rev,2018,10.1016/j.plrev.2018.01.003
411,"The free energy principle and autopoiesis: Comment on ""Answering Schrödinger's question: A free-energy formulation"" by Maxwell James Désormeau Ramstead, Paul Benjamin Badcock, Karl John Friston","Bitbol M, Gallagher S.",Phys Life Rev,2018,10.1016/j.plrev.2017.12.011
412,Answering Schrödinger's question: A free-energy formulation,"Ramstead MJD, Badcock PB, Friston KJ.",Phys Life Rev,2018,10.1016/j.plrev.2017.09.001
413,Computational Neuropsychology and Bayesian Inference,"Parr T, Rees G, Friston KJ.",Front Hum Neurosci,2018,10.3389/fnhum.2018.00061
414,The Computational Anatomy of Visual Neglect,"Parr T, Friston KJ.",Cereb Cortex,2018,10.1093/cercor/bhx316
415,"The Hierarchical Organization of the Default, Dorsal Attention and Salience Networks in Adolescents and Young Adults","Zhou Y, Friston KJ, Zeidman P, Chen J, Li S, Razi A.",Cereb Cortex,2018,10.1093/cercor/bhx307
416,MULAN: Evaluation and ensemble statistical inference for functional connectivity,"Wang HE, Friston KJ, Bénar CG, Woodman MM, Chauvel P, Jirsa V, Bernard C.",Neuroimage,2018,10.1016/j.neuroimage.2017.10.036
417,Human visual exploration reduces uncertainty about the sensed world,"Mirza MB, Adams RA, Mathys C, Friston KJ.",PLoS One,2018,10.1371/journal.pone.0190429
418,"Active inference, enactivism and the hermeneutics of social cognition","Gallagher S, Allen M.",Synthese,2018,10.1007/s11229-016-1269-8
419,From cognitivism to autopoiesis: towards a computational framework for the embodied mind,"Allen M, Friston KJ.",Synthese,2018,10.1007/s11229-016-1288-5
420,"The Markov blankets of life: autonomy, active inference and the free energy principle","Kirchhoff M, Parr T, Palacios E, Friston K, Kiverstein J.",J R Soc Interface,2018,10.1098/rsif.2017.0792
421,Altered intrinsic and extrinsic connectivity in schizophrenia,"Zhou Y, Zeidman P, Wu S, Razi A, Chen C, Yang L, Zou J, Wang G, Wang H, Friston KJ.",Neuroimage Clin,2017,10.1016/j.nicl.2017.12.006
422,The perceptual shaping of anticipatory actions,"Maffei G, Herreros I, Sanchez-Fibla M, Friston KJ, Verschure PFMJ.",Proc Biol Sci,2017,10.1098/rspb.2017.1780
423,Task relevance modulates the behavioural and neural effects of sensory predictions,"Auksztulewicz R, Friston KJ, Nobre AC.",PLoS Biol,2017,10.1371/journal.pbio.2003143
424,Heritability of the Effective Connectivity in the Resting-State Default Mode Network,"Xu J, Yin X, Ge H, Han Y, Pang Z, Liu B, Liu S, Friston K.",Cereb Cortex,2017,10.1093/cercor/bhw332
425,"Working memory, attention, and salience in active inference","Parr T, Friston KJ.",Sci Rep,2017,10.1038/s41598-017-15249-0
426,Precision Psychiatry,Friston KJ.,Biol Psychiatry Cogn Neurosci Neuroimaging,2017,10.1016/j.bpsc.2017.08.007
427,"Uncertainty, epistemics and active inference","Parr T, Friston KJ.",J R Soc Interface,2017,10.1098/rsif.2017.0376
428,Dynamic causal modeling in PTSD and its dissociative subtype: Bottom-up versus top-down processing within fear and emotion regulation circuitry,"Nicholson AA, Friston KJ, Zeidman P, Harricharan S, McKinnon MC, Densmore M, Neufeld RWJ, Théberge J, Corrigan F, Jetly R, Spiegel D, Lanius RA.",Hum Brain Mapp,2017,10.1002/hbm.23748
429,Neurophysiologically-informed markers of individual variability and pharmacological manipulation of human cortical gamma,"Shaw AD, Moran RJ, Muthukumaraswamy SD, Brealy J, Linden DE, Friston KJ, Singh KD.",Neuroimage,2017,10.1016/j.neuroimage.2017.08.034
430,A Factor Graph Description of Deep Temporal Active Inference,"de Vries B, Friston KJ.",Front Comput Neurosci,2017,10.3389/fncom.2017.00095
431,A unifying Bayesian account of contextual effects in value-based choice,"Rigoli F, Mathys C, Friston KJ, Dolan RJ.",PLoS Comput Biol,2017,10.1371/journal.pcbi.1005769
432,"Active Inference, Curiosity and Insight","Friston KJ, Lin M, Frith CD, Pezzulo G, Hobson JA, Ondobaka S.",Neural Comput,2017,10.1162/neco_a_00999
433,Hierarchical Recursive Organization and the Free Energy Principle: From Biological Self-Organization to the Psychoanalytic Mind,"Connolly P, van Deventer V.",Front Psychol,2017,10.3389/fpsyg.2017.01695
434,Editorial: Self-Organization in the Nervous System,"Yufik YM, Sengupta B, Friston K.",Front Syst Neurosci,2017,10.3389/fnsys.2017.00069
435,A mathematical model of embodied consciousness,"Rudrauf D, Bennequin D, Granic I, Landini G, Friston K, Williford K.",J Theor Biol,2017,10.1016/j.jtbi.2017.05.032
436,The active construction of the visual world,"Parr T, Friston KJ.",Neuropsychologia,2017,10.1016/j.neuropsychologia.2017.08.003
437,Uncertainty and stress: Why it causes diseases and how it is mastered by the brain,"Peters A, McEwen BS, Friston K.",Prog Neurobiol,2017,10.1016/j.pneurobio.2017.05.004
438,Uncovering the underlying mechanisms and whole-brain dynamics of deep brain stimulation for Parkinson's disease,"Saenger VM, Kahan J, Foltynie T, Friston K, Aziz TZ, Green AL, van Hartevelt TJ, Cabral J, Stevner ABA, Fernandes HM, Mancini L, Thornton J, Yousry T, Limousin P, Zrinzo L, Hariz M, Marques P, Sousa N, Kringelbach ML, Deco G.",Sci Rep,2017,10.1038/s41598-017-10003-y
439,Hierarchical Dynamic Causal Modeling of Resting-State fMRI Reveals Longitudinal Changes in Effective Connectivity in the Motor System after Thalamotomy for Essential Tremor,"Park HJ, Pae C, Friston K, Jang C, Razi A, Zeidman P, Chang WS, Chang JW.",Front Neurol,2017,10.3389/fneur.2017.00346
440,Distinct Top-down and Bottom-up Brain Connectivity During Visual Perception and Imagery,"Dijkstra N, Zeidman P, Ondobaka S, van Gerven MAJ, Friston K.",Sci Rep,2017,10.1038/s41598-017-05888-8
441,On the importance of modeling fMRI transients when estimating effective connectivity: A dynamic causal modeling study using ASL data,"Havlicek M, Roebroeck A, Friston KJ, Gardumi A, Ivanov D, Uludag K.",Neuroimage,2017,10.1016/j.neuroimage.2017.03.017
442,Regression DCM for fMRI,"Frässle S, Lomakina EI, Razi A, Friston KJ, Buhmann JM, Stephan KE.",Neuroimage,2017,10.1016/j.neuroimage.2017.02.090
443,The Cumulative Effects of Predictability on Synaptic Gain in the Auditory Processing Stream,"Auksztulewicz R, Barascud N, Cooray G, Nobre AC, Chait M, Friston K.",J Neurosci,2017,10.1523/JNEUROSCI.0291-17.2017
444,"The Emperor's new topology: Comment on ""Topodynamics of metastable brains"" by Arturo Tozzi et al",Friston K.,Phys Life Rev,2017,10.1016/j.plrev.2017.05.001
445,Embodiment and Schizophrenia: A Review of Implications and Applications,"Tschacher W, Giersch A, Friston K.",Schizophr Bull,2017,10.1093/schbul/sbw220
446,Working Memory Modulation of Frontoparietal Network Connectivity in First-Episode Schizophrenia,"Nielsen JD, Madsen KH, Wang Z, Liu Z, Friston KJ, Zhou Y.",Cereb Cortex,2017,10.1093/cercor/bhx050
447,Predicting green: really radical (plant) predictive processing,"Calvo P, Friston K.",J R Soc Interface,2017,10.1098/rsif.2017.0096
448,Deep temporal models and active inference,"Friston KJ, Rosch R, Parr T, Price C, Bowman H.",Neurosci Biobehav Rev,2017,10.1016/j.neubiorev.2017.04.009
