,title,authors,where_published,year,doi
148,Computational psychiatry: from synapses to sentience,Friston K.,Mol Psychiatry,2023,10.1038/s41380-022-01743-z
149,A computational theory for the production of limb movements,Guigon E.,Psychol Rev,2023,10.1037/rev0000323
150,Resilience and active inference,"Miller M, Albarracin M, Pitliya RJ, Kiefer A, Mago J, Gorman C, Friston KJ, Ramstead MJD.",Front Psychol,2022,10.3389/fpsyg.2022.1059117
151,Task-evoked pupillary responses track precision-weighted prediction errors and learning rate during interceptive visuomotor actions,"Harris DJ, Arthur T, Vine SJ, Liu J, Abd Rahman HR, Han F, Wilson MR.",Sci Rep,2022,10.1038/s41598-022-26544-w
152,Depersonalization disorder as a systematic downregulation of interoceptive signals,"Saini F, Ponzo S, Silvestrin F, Fotopoulou A, David AS.",Sci Rep,2022,10.1038/s41598-022-22277-y
153,Hyperactivity of the default mode network in schizophrenia and free energy: A dialogue between Freudian theory of psychosis and neuroscience,"Tran The J, Ansermet JP, Magistretti PJ, Ansermet F.",Front Hum Neurosci,2022,10.3389/fnhum.2022.956831
154,In vitro neurons learn and exhibit sentience when embodied in a simulated game-world,"Kagan BJ, Kitchen AC, Tran NT, Habibollahi F, Khajehnejad M, Parker BJ, Bhat A, Rollo B, Razi A, Friston KJ.",Neuron,2022,10.1016/j.neuron.2022.09.001
155,"One person's modus ponens…: Comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Raja and colleagues (2021)",Ramstead MJD.,Phys Life Rev,2022,10.1016/j.plrev.2022.11.001
156,"From a free energy principle to a free energy model?: Comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Vicente Raja et al",Palacios P.,Phys Life Rev,2022,10.1016/j.plrev.2022.09.002
157,"Co-constructing Markov blankets: Tricky solutions: Comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Vicente Raja et al","van Es T, Hipólito I.",Phys Life Rev,2022,10.1016/j.plrev.2022.09.001
158,"The nonequilibrium boundaries of living systems: Comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by V. Raja et al",Aguilera M.,Phys Life Rev,2022,10.1016/j.plrev.2022.08.002
159,"Patterns and particles: Comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Raja et al",Parr T.,Phys Life Rev,2022,10.1016/j.plrev.2022.08.001
160,[Multidimensional and computational theory of mood],"Bottemanne H, Barberousse A, Fossati P.",Encephale,2022,10.1016/j.encep.2022.02.002
161,"Markov border crossings: Comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Vicente Raja et al",Di Paolo EA.,Phys Life Rev,2022,10.1016/j.plrev.2022.07.006
162,"The ultimate trick?: Comment on: ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Raja et al",Friston K.,Phys Life Rev,2022,10.1016/j.plrev.2022.07.007
163,"Situated models and the modeler: A comment on ""The Markov blanket trick: On the scope of the free energy principle and active inference"" by Raja, Valluri, Baggs, Chemero and Anderson","Albarracin M, Pitliya RJ.",Phys Life Rev,2022,10.1016/j.plrev.2022.07.003
164,Integrated world modeling theory expanded: Implications for the future of consciousness,Safron A.,Front Comput Neurosci,2022,10.3389/fncom.2022.642397
165,"Active inference, morphogenesis, and computational psychiatry","Pio-Lopez L, Kuchling F, Tung A, Pezzulo G, Levin M.",Front Comput Neurosci,2022,10.3389/fncom.2022.988977
166,In sync with the heart,Herman AM.,Elife,2022,10.7554/eLife.84298
167,Structure learning enhances concept formation in synthetic Active Inference agents,"Neacsu V, Mirza MB, Adams RA, Friston KJ.",PLoS One,2022,10.1371/journal.pone.0277199
168,"Rethinking statistical learning as a continuous dynamic stochastic process, from the motor systems perspective","Vaskevich A, Torres EB.",Front Neurosci,2022,10.3389/fnins.2022.1033776
169,Oversampled and undersolved: Depressive rumination from an active inference perspective,"Berg M, Feldmann M, Kirchner L, Kube T.",Neurosci Biobehav Rev,2022,10.1016/j.neubiorev.2022.104873
170,Cognition as Morphological/Morphogenetic Embodied Computation In Vivo,Dodig-Crnkovic G.,Entropy (Basel),2022,10.3390/e24111576
171,Editorial: Enactivism and active inference in the therapeutic alliance,"Duquette P, Cerritelli F, Esteves JE.",Front Psychol,2022,10.3389/fpsyg.2022.1042698
172,Active inference and the two-step task,"Gijsen S, Grundei M, Blankenburg F.",Sci Rep,2022,10.1038/s41598-022-21766-4
173,Revealing human sensitivity to a latent temporal structure of changes,"Marković D, Reiter AMF, Kiebel SJ.",Front Behav Neurosci,2022,10.3389/fnbeh.2022.962494
174,"Unification of free energy minimization, spatiotemporal energy, and dimension reduction models of V1 organization: Postnatal learning on an antenatal scaffold","Wright JJ, Bourke PD.",Front Comput Neurosci,2022,10.3389/fncom.2022.869268
175,Active tactile discrimination is coupled with and modulated by the cardiac cycle,"Galvez-Pol A, Virdee P, Villacampa J, Kilner J.",Elife,2022,10.7554/eLife.78126
176,Allostasis as a core feature of hierarchical gradients in the human brain,"Katsumi Y, Theriault JE, Quigley KS, Barrett LF.",Netw Neurosci,2022,10.1162/netn_a_00240
177,How childhood maltreatment alters perception and cognition - the predictive processing account of borderline personality disorder,"Herzog P, Kube T, Fassbinder E.",Psychol Med,2022,10.1017/S0033291722002458
178,[Conspiracy theories and COVID-19: How do conspiracy beliefs arise?],Bottemanne H.,Encephale,2022,10.1016/j.encep.2021.12.005
179,Generalized Simultaneous Localization and Mapping (G-SLAM) as unification framework for natural and artificial intelligences: towards reverse engineering the hippocampal/entorhinal system and principles of high-level cognition,"Safron A, Çatal O, Verbelen T.",Front Syst Neurosci,2022,10.3389/fnsys.2022.787659
180,Who tailors the blanket?,"Suzuki K, Miyahara K, Miyazono K.",Behav Brain Sci,2022,10.1017/S0140525X22000206
181,Nothing but a useful tool? (F)utility and the free-energy principle,Colombo M.,Behav Brain Sci,2022,10.1017/S0140525X22000346
182,In the Body's Eye: The computational anatomy of interoceptive inference,"Allen M, Levy A, Parr T, Friston KJ.",PLoS Comput Biol,2022,10.1371/journal.pcbi.1010490
183,Branching Time Active Inference with Bayesian Filtering,"Champion T, Grześ M, Bowman H.",Neural Comput,2022,10.1162/neco_a_01529
184,Repeating patterns: Predictive processing suggests an aesthetic learning role of the basal ganglia in repetitive stereotyped behaviors,"Spee BTM, Sladky R, Fingerhut J, Laciny A, Kraus C, Carls-Diamante S, Brücke C, Pelowski M, Treven M.",Front Psychol,2022,10.3389/fpsyg.2022.930293
185,Learned uncertainty: The free energy principle in anxiety,"McGovern HT, De Foe A, Biddell H, Leptourgos P, Corlett P, Bandara K, Hutchinson BT.",Front Psychol,2022,10.3389/fpsyg.2022.943785
186,Connecting the free energy principle with quantum cognition,"Gunji YP, Shinohara S, Basios V.",Front Neurorobot,2022,10.3389/fnbot.2022.910161
187,"Left and right temporal-parietal junctions (TPJs) as ""match/mismatch"" hedonic machines: A unifying account of TPJ function","Doricchi F, Lasaponara S, Pazzaglia M, Silvetti M.",Phys Life Rev,2022,10.1016/j.plrev.2022.07.001
188,Neurons as hierarchies of quantum reference frames,"Fields C, Glazebrook JF, Levin M.",Biosystems,2022,10.1016/j.biosystems.2022.104714
189,"Some minimal notes on notation and minima: A comment on ""How particular is the physics of the free energy principle?"" by Aguilera, Millidge, Tschantz, and Buckley","Ramstead MJD, Sakthivadivel DAR.",Phys Life Rev,2022,10.1016/j.plrev.2022.05.005
190,An Active Inference Account of Skilled Anticipation in Sport: Using Computational Models to Formalise Theory and Generate New Hypotheses,"Harris DJ, Arthur T, Broadbent DP, Wilson MR, Vine SJ, Runswick OR.",Sports Med,2022,10.1007/s40279-022-01689-w
191,Inference of affordances and active motor control in simulated agents,"Scholz F, Gumbsch C, Otte S, Butz MV.",Front Neurorobot,2022,10.3389/fnbot.2022.881673
192,Machines That Feel and Think: The Role of Affective Feelings and Mental Action in (Artificial) General Intelligence,Deane G.,Artif Life,2022,10.1162/artl_a_00368
193,Dissociable effects of attention and expectation on perceptual sensitivity to action-outcomes,"George N, Mary Sunny M.",Conscious Cogn,2022,10.1016/j.concog.2022.103374
194,Branching time active inference: Empirical study and complexity class analysis,"Champion T, Bowman H, Grześ M.",Neural Netw,2022,10.1016/j.neunet.2022.05.010
195,Intersubjectivity as an antidote to stress: Using dyadic active inference model of intersubjectivity to predict the efficacy of parenting interventions in reducing stress-through the lens of dependent origination in Buddhist Madhyamaka philosophy,"Ho SS, Nakamura Y, Gopang M, Swain JE.",Front Psychol,2022,10.3389/fpsyg.2022.806755
196,The nature of beliefs and believing,"Albarracin M, Pitliya RJ.",Front Psychol,2022,10.3389/fpsyg.2022.981925
197,Reclaiming saliency: Rhythmic precision-modulated action and perception,"Anil Meera A, Novicky F, Parr T, Friston K, Lanillos P, Sajid N.",Front Neurorobot,2022,10.3389/fnbot.2022.896229
198,Mastering uncertainty: A predictive processing account of enjoying uncertain success in video game play,"Deterding S, Andersen MM, Kiverstein J, Miller M.",Front Psychol,2022,10.3389/fpsyg.2022.924953
199,Compassion within conflict: Toward a computational theory of social groups informed by maternal brain physiology,"Ho SS, Rosenthal RN, Fox H, Garry D, Gopang M, Rollins MJ, Soliman S, Swain JE.",Behav Brain Sci,2022,10.1017/S0140525X21001436
200,A predictive coding account of value-based learning in PTSD: Implications for precision treatments,"Putica A, Felmingham KL, Garrido MI, O'Donnell ML, Van Dam NT.",Neurosci Biobehav Rev,2022,10.1016/j.neubiorev.2022.104704
201,Branching Time Active Inference: The theory and its generality,"Champion T, Da Costa L, Bowman H, Grześ M.",Neural Netw,2022,10.1016/j.neunet.2022.03.036
202,Is implicit Level-2 visual perspective-taking embodied? Spontaneous perceptual simulation of others' perspectives is not impaired by motor restriction,"Ward E, Ganis G, McDonough KL, Bach P.",Q J Exp Psychol (Hove),2022,10.1177/17470218221077102
203,Everything is connected: Inference and attractors in delusions,"Adams RA, Vincent P, Benrimoh D, Friston KJ, Parr T.",Schizophr Res,2022,10.1016/j.schres.2021.07.032
204,From Broken Models to Treatment Selection: Active Inference as a Tool to Guide Clinical Research and Practice,"Kirchner L, Eckert AL, Berg M.",Clin Psychol Eur,2022,10.32872/cpe.9697
205,Therapeutic Alliance as Active Inference: The Role of Therapeutic Touch and Biobehavioural Synchrony in Musculoskeletal Care,"McParlin Z, Cerritelli F, Rossettini G, Friston KJ, Esteves JE.",Front Behav Neurosci,2022,10.3389/fnbeh.2022.897247
206,Resourceful Event-Predictive Inference: The Nature of Cognitive Effort,Butz MV.,Front Psychol,2022,10.3389/fpsyg.2022.867328
207,An insula hierarchical network architecture for active interoceptive inference,"Fermin ASR, Friston K, Yamawaki S.",R Soc Open Sci,2022,10.1098/rsos.220226
208,Augmenting Human Selves Through Artificial Agents - Lessons From the Brain,"Northoff G, Fraser M, Griffiths J, Pinotsis DA, Panangaden P, Moran R, Friston K.",Front Comput Neurosci,2022,10.3389/fncom.2022.892354
209,The Problem of Meaning: The Free Energy Principle and Artificial Agency,"Kiverstein J, Kirchhoff MD, Froese T.",Front Neurorobot,2022,10.3389/fnbot.2022.844773
210,Active inference unifies intentional and conflict-resolution imperatives of motor control,"Maselli A, Lanillos P, Pezzulo G.",PLoS Comput Biol,2022,10.1371/journal.pcbi.1010095
211,An Enactive-Ecological Model to Guide Patient-Centered Osteopathic Care,"Cerritelli F, Esteves JE.",Healthcare (Basel),2022,10.3390/healthcare10061092
212,Slower Learning Rates from Negative Outcomes in Substance Use Disorder over a 1-Year Period and Their Potential Predictive Utility,"Smith R, Taylor S, Stewart JL, Guinjoan SM, Ironside M, Kirlic N, Ekhtiari H, White EJ, Zheng H, Kuplicki R; Tulsa 1000 Investigators; Paulus MP.",Comput Psychiatr,2022,10.5334/cpsy.85
213,Extended active inference: Constructing predictive cognition beyond skulls,"Constant A, Clark A, Kirchhoff M, Friston KJ.",Mind Lang,2022,10.1111/mila.12330
214,Emergence of associative learning in a neuromorphic inference network,"Gandolfi D, Puglisi FM, Boiani GM, Pagnoni G, Friston KJ, D'Angelo E, Mapelli J.",J Neural Eng,2022,10.1088/1741-2552/ac6ca7
215,An Active Inference Account of Touch and Verbal Communication in Therapy,"Kim J, Esteves JE, Cerritelli F, Friston K.",Front Psychol,2022,10.3389/fpsyg.2022.828952
216,Enacting Gender: An Enactive-Ecological Account of Gender and Its Fluidity,"Albarracin M, Poirier P.",Front Psychol,2022,10.3389/fpsyg.2022.772287
217,I overthink-Therefore I am not: An active inference account of altered sense of self and agency in depersonalisation disorder,"Ciaunica A, Seth A, Limanowski J, Hesp C, Friston KJ.",Conscious Cogn,2022,10.1016/j.concog.2022.103320
218,Enactive-Dynamic Social Cognition and Active Inference,"Hipólito I, van Es T.",Front Psychol,2022,10.3389/fpsyg.2022.855074
219,Metacognition as a Consequence of Competing Evolutionary Time Scales,"Kuchling F, Fields C, Levin M.",Entropy (Basel),2022,10.3390/e24050601
220,Embodied Object Representation Learning and Recognition,"Van de Maele T, Verbelen T, Çatal O, Dhoedt B.",Front Neurorobot,2022,10.3389/fnbot.2022.840658
221,Piloting the Update: The Use of Therapeutic Relationship for Change - A Free Energy Account,"Hauke G, Lohr C.",Front Psychol,2022,10.3389/fpsyg.2022.842488
222,Active Inference and Epistemic Value in Graphical Models,"van de Laar T, Koudahl M, van Erp B, de Vries B.",Front Robot AI,2022,10.3389/frobt.2022.794464
223,An active inference model of conscious access: How cognitive action selection reconciles the results of report and no-report paradigms,"Whyte CJ, Hohwy J, Smith R.",Curr Res Neurobiol,2022,10.1016/j.crneur.2022.100036
224,A step-by-step tutorial on active inference and its application to empirical data,"Smith R, Friston KJ, Whyte CJ.",J Math Psychol,2022,10.1016/j.jmp.2021.102632
225,Stress and its sequelae: An active inference account of the etiological pathway from allostatic overload to depression,"Arnaldo I, Corcoran AW, Friston KJ, Ramstead MJD.",Neurosci Biobehav Rev,2022,10.1016/j.neubiorev.2022.104590
226,A Computational Model of Hopelessness and Active-Escape Bias in Suicidality,"Karvelis P, Diaconescu AO.",Comput Psychiatr,2022,10.5334/cpsy.80
227,Epistemic Communities under Active Inference,"Albarracin M, Demekas D, Ramstead MJD, Heins C.",Entropy (Basel),2022,10.3390/e24040476
228,Goal-Directed Planning and Goal Understanding by Extended Active Inference: Evaluation through Simulated and Physical Robot Experiments,"Matsumoto T, Ohata W, Benureau FCY, Tani J.",Entropy (Basel),2022,10.3390/e24040469
229,Model Reduction Through Progressive Latent Space Pruning in Deep Active Inference,"Wauthier ST, De Boom C, Çatal O, Verbelen T, Dhoedt B.",Front Neurorobot,2022,10.3389/fnbot.2022.795846
230,How Active Inference Could Help Revolutionise Robotics,"Da Costa L, Lanillos P, Sajid N, Friston K, Khan S.",Entropy (Basel),2022,10.3390/e24030361
231,"Simulating homeostatic, allostatic and goal-directed forms of interoceptive control using active inference","Tschantz A, Barca L, Maisto D, Buckley CL, Seth AK, Pezzulo G.",Biol Psychol,2022,10.1016/j.biopsycho.2022.108266
232,The Free Energy Principle for Perception and Action: A Deep Learning Perspective,"Mazzaglia P, Verbelen T, Çatal O, Dhoedt B.",Entropy (Basel),2022,10.3390/e24020301
233,Osteopathic Care as (En)active Inference: A Theoretical Framework for Developing an Integrative Hypothesis in Osteopathy,"Esteves JE, Cerritelli F, Kim J, Friston KJ.",Front Psychol,2022,10.3389/fpsyg.2022.812926
234,Therapeutic Alliance as Active Inference: The Role of Therapeutic Touch and Synchrony,"McParlin Z, Cerritelli F, Friston KJ, Esteves JE.",Front Psychol,2022,10.3389/fpsyg.2022.783694
235,Enacting Proprioceptive Predictions in the Rubber Hand Illusion,Limanowski J.,Front Hum Neurosci,2022,10.3389/fnhum.2022.839890
236,The evolution of brain architectures for predictive coding and active inference,"Pezzulo G, Parr T, Friston K.",Philos Trans R Soc Lond B Biol Sci,2022,10.1098/rstb.2020.0531
237,Synthetic Spatial Foraging With Active Inference in a Geocaching Task,"Neacsu V, Convertino L, Friston KJ.",Front Neurosci,2022,10.3389/fnins.2022.802396
238,Modeling the subjective perspective of consciousness and its role in the control of behaviours,"Rudrauf D, Sergeant-Perthuis G, Belli O, Tisserand Y, Serugendo GDM.",J Theor Biol,2022,10.1016/j.jtbi.2021.110957
239,Active inference leads to Bayesian neurophysiology,Isomura T.,Neurosci Res,2022,10.1016/j.neures.2021.12.003
240,Canonical neural networks perform active inference,"Isomura T, Shimazaki H, Friston KJ.",Commun Biol,2022,10.1038/s42003-021-02994-2
241,Instability and Uncertainty Are Critical for Psychotherapy: How the Therapeutic Alliance Opens Us Up,Connolly P.,Front Psychol,2022,10.3389/fpsyg.2021.784295
242,Synchronous Generative Development amidst Situated Entropy,Fox S.,Entropy (Basel),2022,10.3390/e24010089
243,Interoception abnormalities in schizophrenia: A review of preliminary evidence and an integration with Bayesian accounts of psychosis,"Yao B, Thakkar K.",Neurosci Biobehav Rev,2022,10.1016/j.neubiorev.2021.11.016
244,Situational Understanding in the Human and the Machine,"Yufik Y, Malhotra R.",Front Syst Neurosci,2021,10.3389/fnsys.2021.786252
245,Hunter-gatherer foraging networks promote information transmission,"Garg K, Padilla-Iglesias C, Restrepo Ochoa N, Knight VB.",R Soc Open Sci,2021,10.1098/rsos.211324
246,Permutation Entropy as a Universal Disorder Criterion: How Disorders at Different Scale Levels Are Manifestations of the Same Underlying Principle,"Goekoop R, de Kleijn R.",Entropy (Basel),2021,10.3390/e23121701
247,Bayesian mechanics for stationary processes,"Da Costa L, Friston K, Heins C, Pavliotis GA.",Proc Math Phys Eng Sci,2021,10.1098/rspa.2021.0518
248,Predictive eye movements are adjusted in a Bayes-optimal fashion in response to unexpectedly changing environmental probabilities,"Arthur T, Harris DJ.",Cortex,2021,10.1016/j.cortex.2021.09.017
249,"Active inference, selective attention, and the cocktail party problem","Holmes E, Parr T, Griffiths TD, Friston KJ.",Neurosci Biobehav Rev,2021,10.1016/j.neubiorev.2021.09.038
250,An active inference account of protective behaviours during the COVID-19 pandemic,"Bottemanne H, Friston KJ.",Cogn Affect Behav Neurosci,2021,10.3758/s13415-021-00947-0
251,Active inference through whiskers,"Mannella F, Maggiore F, Baltieri M, Pezzulo G.",Neural Netw,2021,10.1016/j.neunet.2021.08.037
252,The Markov blanket trick: On the scope of the free energy principle and active inference,"Raja V, Valluri D, Baggs E, Chemero A, Anderson ML.",Phys Life Rev,2021,10.1016/j.plrev.2021.09.001
253,An empirical evaluation of active inference in multi-armed bandits,"Marković D, Stojić H, Schwöbel S, Kiebel SJ.",Neural Netw,2021,10.1016/j.neunet.2021.08.018
254,Active Inference Through Energy Minimization in Multimodal Affective Human-Robot Interaction,"Horii T, Nagai Y.",Front Robot AI,2021,10.3389/frobt.2021.684401
255,On Epistemics in Expected Free Energy for Linear Gaussian State Space Models,"Koudahl MT, Kouw WM, de Vries B.",Entropy (Basel),2021,10.3390/e23121565
256,Accessing Active Inference Theory through Its Implicit and Deliberative Practice in Human Organizations,Fox S.,Entropy (Basel),2021,10.3390/e23111521
257,Learning Intuitive Physics and One-Shot Imitation Using State-Action-Prediction Self-Organizing Maps,"Stetter M, Lang EW.",Comput Intell Neurosci,2021,10.1155/2021/5590445
258,"Understanding, Explanation, and Active Inference","Parr T, Pezzulo G.",Front Syst Neurosci,2021,10.3389/fnsys.2021.772641
259,Bidirectional interaction between visual and motor generative models using Predictive Coding and Active Inference,"Annabi L, Pitti A, Quoy M.",Neural Netw,2021,10.1016/j.neunet.2021.07.016
260,"Osteopathy and Mental Health: An Embodied, Predictive, and Interoceptive Framework","Bohlen L, Shaw R, Cerritelli F, Esteves JE.",Front Psychol,2021,10.3389/fpsyg.2021.767005
261,Equality and Freedom as Uncertainty in Groups,Hoey J.,Entropy (Basel),2021,10.3390/e23111384
262,Epilepsy and Ecstatic Experiences: The Role of the Insula,"Picard F, Bossaerts P, Bartolomei F.",Brain Sci,2021,10.3390/brainsci11111384
263,The Emperor's New Markov Blankets,"Bruineberg J, Dołęga K, Dewhurst J, Baltieri M.",Behav Brain Sci,2021,10.1017/S0140525X21002351
264,Trust as Extended Control: Human-Machine Interactions as Active Inference,"Schoeller F, Miller M, Salomon R, Friston KJ.",Front Syst Neurosci,2021,10.3389/fnsys.2021.669810
265,Bayesian theories of consciousness: a review in search for a minimal unifying model,Rorot W.,Neurosci Conscious,2021,10.1093/nc/niab038
266,An examination of active inference in autistic adults using immersive virtual reality,"Arthur T, Harris D, Buckingham G, Brosnan M, Wilson M, Williams G, Vine S.",Sci Rep,2021,10.1038/s41598-021-99864-y
267,The Acquisition of Culturally Patterned Attention Styles Under Active Inference,"Constant A, Tschantz ADD, Millidge B, Criado-Boado F, Martinez LM, Müeller J, Clark A.",Front Neurorobot,2021,10.3389/fnbot.2021.729665
268,Mental distress through the prism of predictive processing theory,"Van de Cruys S, Van Dessel P.",Curr Opin Psychol,2021,10.1016/j.copsyc.2021.07.006
269,Robot navigation as hierarchical active inference,"Çatal O, Verbelen T, Van de Maele T, Dhoedt B, Safron A.",Neural Netw,2021,10.1016/j.neunet.2021.05.010
270,Realizing Active Inference in Variational Message Passing: The Outcome-Blind Certainty Seeker,"Champion T, Grześ M, Bowman H.",Neural Comput,2021,10.1162/neco_a_01422
271,Chance-Constrained Active Inference,"van de Laar T, Şenöz İ, Özçelikkale A, Wymeersch H.",Neural Comput,2021,10.1162/neco_a_01427
272,Future-Proofing Startups: Stress Management Principles Based on Adaptive Calibration Model and Active Inference Theory,Fox S.,Entropy (Basel),2021,10.3390/e23091155
273,"Consciousness in active inference: Deep self-models, other minds, and the challenge of psychedelic-induced ego-dissolution",Deane G.,Neurosci Conscious,2021,10.1093/nc/niab024
274,Gut inference: A computational modelling approach,"Smith R, Mayeli A, Taylor S, Al Zoubi O, Naegele J, Khalsa SS.",Biol Psychol,2021,10.1016/j.biopsycho.2021.108152
275,An Active Inference Approach to Dissecting Reasons for Nonadherence to Antidepressants,"Smith R, Khalsa SS, Paulus MP.",Biol Psychiatry Cogn Neurosci Neuroimaging,2021,10.1016/j.bpsc.2019.11.012
276,Towards a computational phenomenology of mental action: modelling meta-awareness and attentional control with deep parametric active inference,"Sandved-Smith L, Hesp C, Mattout J, Friston K, Lutz A, Ramstead MJD.",Neurosci Conscious,2021,10.1093/nc/niab018
277,"Emergence of Content-Agnostic Information Processing by a Robot Using Active Inference, Visual Attention, Working Memory, and Planning","Queiẞer JF, Jung M, Matsumoto T, Tani J.",Neural Comput,2021,10.1162/neco_a_01412
278,Active Inference and Cooperative Communication: An Ecological Alternative to the Alignment View,"Tison R, Poirier P.",Front Psychol,2021,10.3389/fpsyg.2021.708780
279,Contextual perception under active inference,"Mirza MB, Cullen M, Parr T, Shergill S, Moran RJ.",Sci Rep,2021,10.1038/s41598-021-95510-9
280,Seven computations of the social brain,"Molapour T, Hagan CC, Silston B, Wu H, Ramstead M, Friston K, Mobbs D.",Soc Cogn Affect Neurosci,2021,10.1093/scan/nsab024
281,Minimal physicalism as a scale-free substrate for cognition and consciousness,"Fields C, Glazebrook JF, Levin M.",Neurosci Conscious,2021,10.1093/nc/niab013
282,Emergent Goal-Anticipatory Gaze in Infants via Event-Predictive Learning and Inference,"Gumbsch C, Adam M, Elsner B, Butz MV.",Cogn Sci,2021,10.1111/cogs.13016
283,A Predictive Processing Account of Card Sorting: Fast Proactive and Reactive Frontoparietal Cortical Dynamics during Inference and Learning of Perceptual Categories,Barceló F.,J Cogn Neurosci,2021,10.1162/jocn_a_01662
284,An active inference perspective on the negative symptoms of schizophrenia,"Jeganathan J, Breakspear M.",Lancet Psychiatry,2021,10.1016/S2215-0366(20)30527-7
285,Be still my heart: Cardiac regulation as a mode of uncertainty reduction,"Corcoran AW, Macefield VG, Hohwy J.",Psychon Bull Rev,2021,10.3758/s13423-021-01888-y
286,The computational neurology of movement under active inference,"Parr T, Limanowski J, Rawji V, Friston K.",Brain,2021,10.1093/brain/awab085
287,"Presence, flow, and narrative absorption: an interdisciplinary theoretical exploration with a new spatiotemporal integrated model based on predictive processing","Pianzola F, Riva G, Kukkonen K, Mantovani F.",Open Res Eur,2021,10.12688/openreseurope.13193.2
288,A Variational Approach to Scripts,"Albarracin M, Constant A, Friston KJ, Ramstead MJD.",Front Psychol,2021,10.3389/fpsyg.2021.585493
289,Perception and misperception of bodily symptoms from an active inference perspective: Modelling the case of panic disorder,"Maisto D, Barca L, Van den Bergh O, Pezzulo G.",Psychol Rev,2021,10.1037/rev0000290
290,"Keeping the Breath in Mind: Respiration, Neural Oscillations, and the Free Energy Principle","Boyadzhieva A, Kayhan E.",Front Neurosci,2021,10.3389/fnins.2021.647579
291,An Active Inference Model of Collective Intelligence,"Kaufmann R, Gupta P, Taylor J.",Entropy (Basel),2021,10.3390/e23070830
292,Active Inferants: An Active Inference Framework for Ant Colony Behavior,"Friedman DA, Tschantz A, Ramstead MJD, Friston K, Constant A.",Front Behav Neurosci,2021,10.3389/fnbeh.2021.647732
293,Psychomotor Predictive Processing,Fox S.,Entropy (Basel),2021,10.3390/e23070806
294,The Radically Embodied Conscious Cybernetic Bayesian Brain: From Free Energy to Free Will and Back Again,Safron A.,Entropy (Basel),2021,10.3390/e23060783
295,Expectancy-based rhythmic entrainment as continuous Bayesian inference,Cannon J.,PLoS Comput Biol,2021,10.1371/journal.pcbi.1009025
296,Meta-control of the exploration-exploitation dilemma emerges from probabilistic inference over a hierarchy of time scales,"Marković D, Goschke T, Kiebel SJ.",Cogn Affect Behav Neurosci,2021,10.3758/s13415-020-00837-x
297,How Pain Shapes Depression and Anxiety: A Hybrid Self-regulatory/Predictive Mind Perspective,Karoly P.,J Clin Psychol Med Settings,2021,10.1007/s10880-019-09693-5
298,Message Passing and Metabolism,Parr T.,Entropy (Basel),2021,10.3390/e23050606
299,"Individual differences in sensory and expectation driven interoceptive processes: a novel paradigm with implications for alexithymia, disordered eating and obesity","Young HA, Gaylor CM, de-Kerckhove D, Benton D.",Sci Rep,2021,10.1038/s41598-021-89417-8
300,Simulating the computational mechanisms of cognitive and behavioral psychotherapeutic interventions: insights from active inference,"Smith R, Moutoussis M, Bilek E.",Sci Rep,2021,10.1038/s41598-021-89047-0
301,The first prior: From co-embodiment to co-homeostasis in early life,"Ciaunica A, Constant A, Preissl H, Fotopoulou K.",Conscious Cogn,2021,10.1016/j.concog.2021.103117
302,Nonhuman rationality: a predictive coding perspective,Hung TW.,Cogn Process,2021,10.1007/s10339-020-01009-y
303,Predictive Processing in Cognitive Robotics: A Review,"Ciria A, Schillaci G, Pezzulo G, Hafner VV, Lara B.",Neural Comput,2021,10.1162/neco_a_01383
304,Generative Models for Active Vision,"Parr T, Sajid N, Da Costa L, Mirza MB, Friston KJ.",Front Neurorobot,2021,10.3389/fnbot.2021.651432
305,Neural Dynamics under Active Inference: Plausibility and Efficiency of Information Processing,"Da Costa L, Parr T, Sengupta B, Friston K.",Entropy (Basel),2021,10.3390/e23040454
306,How higher goals are constructed and collapse under stress: A hierarchical Bayesian control systems perspective,"Goekoop R, de Kleijn R.",Neurosci Biobehav Rev,2021,10.1016/j.neubiorev.2020.12.021
307,The predictive global neuronal workspace: A formal active inference model of visual consciousness,"Whyte CJ, Smith R.",Prog Neurobiol,2021,10.1016/j.pneurobio.2020.101918
308,Multiscale Free Energy Analysis of Human Ecosystem Engineering,Fox S.,Entropy (Basel),2021,10.3390/e23040396
309,Brain Plasticity Mechanisms Underlying Motor Control Reorganization: Pilot Longitudinal Study on Post-Stroke Subjects,"Gandolla M, Niero L, Molteni F, Guanziroli E, Ward NS, Pedrocchi A.",Brain Sci,2021,10.3390/brainsci11030329
310,Active Vision for Robot Manipulators Using the Free Energy Principle,"Van de Maele T, Verbelen T, Çatal O, De Boom C, Dhoedt B.",Front Neurorobot,2021,10.3389/fnbot.2021.642780
311,Sophisticated Inference,"Friston K, Da Costa L, Hafner D, Hesp C, Parr T.",Neural Comput,2021,10.1162/neco_a_01351
